_id,image_url,new_id,title,ingredients,servings,instructions,dairy_free,gluten_free,pescatarian,vegetarian,nut_free,cycle_phase,free_version,breakfast,lunch,dinner,snack
64d104d68a3a343dcd655684,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Emeril s Shrimp and Artichoke Salad_generated_64d104d68a3a343dcd655684.jpeg,64d104d68a3a343dcd655684,Emeril's Shrimp and Artichoke Salad,"['4 Whole artichokes; cleaned and stem removed', '4 Lemons; cut in half', 'Water; to cover', '3/4 c Extra-virgin olive oil', '1/4 c Balsamic vinegar', '1/4 c Chopped fresh mild herbs; see *', '2 ts Minced garlic', 'Salt', 'Freshly ground black pepper', '4 Dozen peeled and deveined medium shrimp; cooked', '4 c Chiffonade baby greens', '2 tb Grated Parmesan cheese', '1 tb Chopped parsley', '1 Sprig fresh thyme']",4,"['*fresh mild herbs, such as tarragon, basil, parsley, chervil, etc', 'In a stock pot, add the artichokes and lemons', 'Cover with water', 'Season the water with salt and pepper', 'Bring the liquid to a boil and reduce to a simmer', 'Submerge the artichokes in the water by laying a small cloth towel over the artichokes in the pan', 'Continue to cook for 18 minutes or until tender', 'Remove the artichokes and place in a bowl of ice water for a couple of minutes or until chilled', 'Drain and pat dry', 'In a mixing bowl, whisk the oil, vinegar, herbs and garlic together', 'Whisk until incorporated', 'Season with salt and pepper', 'Season the artichokes with salt and pepper', 'Toss the greens and shrimp lightly with the vinaigrette', 'Season with salt and pepper', 'Hero: Mound a quarter of the greens and shrimp in the center of each artichoke', 'Garnish the artichokes with the cheese, parsley and thyme sprigs', 'Yields: 4 servings']",False,True,True,False,True,Follicular,True,False,True,True,False
64d104c48a3a343dcd65539e,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Emeril_s_Crab_Meat_Deviled_Eggs_generated_64d104c48a3a343dcd65539e.jpeg,64d104c48a3a343dcd65539e,Emeril's Crab Meat Deviled Eggs,"['1 Dozen hard boiled eggs; shelled and cut into half', '1/4 c Mayonnaise', '1/2 lb Lump crab meat; shelled and picked for cartilage', '1 ts Minced garlic', '1 tb Minced capers', '2 tb Caper juice', 'Salt', 'Freshly ground white pepper', '1 tb Finely chopped fresh parsley leaves']",1,"['Remove the yolks from the whites and place in a mixing bowl', 'Using the back of a fork, break the yolks into small pieces', 'Add the mayonnaise, crab meat, garlic, capers and caper juice', 'Mix well', 'Season the mixture with salt and pepper', 'Spoon the mixture into the white halves', 'Chill the eggs completely and garnish with parsley', 'Yields: 2 dozen eggs What else could Emeril Lagasse cook up for Easter besides some delicious eggs?']",True,True,False,False,True,Menstrual,True,False,False,False,True
64d104cc8a3a343dcd6554f4,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Emeril_s_Funky_Fried_Steak_generated_64d104cc8a3a343dcd6554f4.jpeg,64d104cc8a3a343dcd6554f4,Emeril's Funky Fried Steak,"['4 (4-ounce) beef cutlets', 'Southwest seasoning mix', '1 1/2 c Flour', '2 Eggs,; slightly beaten', 'Vegetable oil for frying', '2 c Roasted garlic mashed potatoes,; hot', ""1/2 c Emeril's Worcestershire sauce"", '1 c White gravy for the steaks', 'Garnish: 1 tablespoon chopped chives, brunoise peppers']",1,"['In a cast-iron skillet, preheat the oil', 'Heavily season each side of the cutlets with the Southwest seasoning, Season the flour with the Southwest seasoning', 'Dredge the cutlets in the flour', 'Dip each cutlet in the beaten eggs, letting any excess drip off', 'Dredge the cutlets back into the flour, coating each side completely', 'Place the cutlets in the hot oil', 'Fry the steaks for 3-4 minutes on each side', 'Remove from the oil and drain on paper-lined plate', 'Season the steaks with salt and pepper', 'Mound the potatoes in the center of the plate', 'Drizzle Worcestershire sauce around the potatoes', 'Lay the steaks on top of the potatoes', 'Spoon the gravy over the steak', 'Garnish chives and brunoise peppers']",True,False,False,False,True,Menstrual,False,False,False,True,False
64d104cf8a3a343dcd65556c,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Emeril_s_Mussels_generated_64d104cf8a3a343dcd65556c.jpeg,64d104cf8a3a343dcd65556c,Emeril's Mussels,"['2 tb Unsalted butter', '1 c Julienne yellow onions', 'Salt; to taste', 'Freshly-ground black pepper; to taste', '1 c Julienne carrots', '1 c Julienne red bell pepper', '1 c Julienne fennel; bulb part only', '2 tb Chopped garlic', '1 c Peeled; seeded, chopped fresh tomatoes', '4 c White wine', '1 ds Pernod', '1/2 c Heavy cream', '1 tb Finely-chopped parsley leaves', '2 Dozen Fresh mussels; scrubbed, debeared', '1 Crusty French bread loaf']",4,"['In a large saute pan, over medium heat, melt the butter', 'Add the onions', 'Season with salt and pepper', 'Saute for 2 minutes', 'Add the carrots, peppers, and fennel', 'Season with salt and pepper', 'Saute for 2 minutes', 'Add the garlic and tomatoes, continue to saute for 1 minute', 'Add the wine and bring the liquid to a simmer', 'Cook for 2 minutes', 'Add the Pernod and cream and bring the liquid to a boil', 'Add the mussels', 'Season with salt and pepper', 'Cover with a lid', 'Cook for about 4 to 5 minutes or until all of the shells have opened', 'Remove from the heat and discard any shells that do not open', 'Serve the mussels and liquid in a deep bowl', 'Serve with crusty bread', 'This recipe yields 4 appetizer servings']",False,False,False,True,True,Menstrual,True,False,False,False,True
64d104cf8a3a343dcd65556d,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Emeril_s_Mussels_over_Linguine_generated_64d104cf8a3a343dcd65556d.jpeg,64d104cf8a3a343dcd65556d,Emeril's Mussels over Linguine,"['2 Dozen Live mussels; scrubbed and', 'Debearded', '1 tb Olive oil', '1/4 c Minced shallots', '2 tb Minced garlic', '2 c White wine', '1/2 c Fish stock or chicken stock', '3 tb Chopped parsley', 'Salt; to taste', 'Freshly-ground black pepper; to taste', '1/2 lb Fresh linguine; cooked al dente', 'And tossed with olive oil', '1/2 c Grated Parmigiano-Reggiano Cheese', '1 tb Chopped parsley', 'Crusty French bread']",2,"['Bring a pot of salted water to a boil', 'In a saute pan, heat the olive oil', 'When the oil is hot, saute the shallots and garlic', 'Add the wine and stock', 'Bring up to a boil, reduce to a simmer', 'Add the mussels to the wine and cover', 'Simmer the mussels for 3 to 4 minutes or until the shells open', 'Stir in the parsley and season with salt and pepper', 'Drop the pasta into the boiling salted water', 'Cook for 2 to 3 minutes', 'Remove from the water and drain', 'Add the pasta directly to the saute pan', 'Divide the pasta between two bowls and spoon the mussels on top', 'Garnish with the grated cheese and parsley', 'Serve with the crusty bread', 'This recipe yields 2 servings']",False,False,False,False,True,Menstrual,True,False,True,True,False
64d104ce8a3a343dcd655540,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Emeril_s_Shrimp_Pie_generated_64d104ce8a3a343dcd655540.jpeg,64d104ce8a3a343dcd655540,Emeril's Shrimp Pie,"['4 tb Butter', '1 c Chopped onions', '1/2 c Chopped bell peppers', 'Salt; to taste', 'Cayenne; to taste', '1/4 c Tomatoes; chopped seeded and peeled or 1/2 cup chopped canned tomatoes', '1 lb Medium shrimp; peeled and de-veined', '2 tb Chopped parsley', '2 tb Flour', '1 c Water', '1/2 c Recipe basic savory pie crust; see recipe', '1/4 c Parmigrano grated cheese']",1,"['Preheat the oven to 400 degrees Fahrenheit', 'Melt the butter in a large skillet over medium-high heat', 'Add the onions, bell peppers, celery, salt, cayenne, and black pepper', 'Saut\x82 for about 8 minutes, or until golden and wilted', 'Add the tomatoes and cook for about 6 minutes, stirring occasionally', 'Add the shrimp and parsley', 'Cook, stirring occasionally', 'Add the shrimp and parsley', 'Cook, stirring occasionally for about 4 minutes', 'Dissolve the flour in the water and add to the pan', 'Stir for about 2 minutes, or until the mixture thickens', 'Remove from the heat', 'Let cool for at least 30 minutes', 'Place the crust in the bottom of a 9-inch pie pan and crimp the edges', 'Pour the shrimp mixture into the pie crust', 'Sprinkle cheese on top', 'Place the pie on a baking sheet and bake for about 45 minutes, or until the edges of the pie crust are golden', 'Cool for several minutes', 'Cut into wedges to serve', ""Notes: Good Morning America's Food Correspondent Emeril Lagasse serves up some shrimp pie at this year's New Orleans Jazz Fest""]",False,False,True,False,True,Ovulatory,False,False,True,False,True
64d104ce8a3a343dcd65553e,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Emeril_s_Shrimp_and_Artichoke_Salad_generated_64d104ce8a3a343dcd65553e.jpeg,64d104ce8a3a343dcd65553e,Emeril's Shrimp and Artichoke Salad,"['4 Whole artichokes; cleaned and stem removed', '4 Lemons; cut in half', 'Water; to cover', '3/4 c Extra-virgin olive oil', '1/4 c Balsamic vinegar', '1/4 c Chopped fresh mild herbs; see *', '2 ts Minced garlic', 'Salt', 'Freshly ground black pepper', '4 Dozen peeled and deveined medium shrimp; cooked', '4 c Chiffonade baby greens', '2 tb Grated Parmesan cheese', '1 tb Chopped parsley', '1 Sprig fresh thyme']",4,"['*fresh mild herbs, such as tarragon, basil, parsley, chervil, etc', 'In a stock pot, add the artichokes and lemons', 'Cover with water', 'Season the water with salt and pepper', 'Bring the liquid to a boil and reduce to a simmer', 'Submerge the artichokes in the water by laying a small cloth towel over the artichokes in the pan', 'Continue to cook for 18 minutes or until tender', 'Remove the artichokes and place in a bowl of ice water for a couple of minutes or until chilled', 'Drain and pat dry', 'In a mixing bowl, whisk the oil, vinegar, herbs and garlic together', 'Whisk until incorporated', 'Season with salt and pepper', 'Season the artichokes with salt and pepper', 'Toss the greens and shrimp lightly with the vinaigrette', 'Season with salt and pepper', 'Hero: Mound a quarter of the greens and shrimp in the center of each artichoke', 'Garnish the artichokes with the cheese, parsley and thyme sprigs', 'Yields: 4 servings']",False,True,True,False,True,Ovulatory,False,False,True,True,False
64d104ce8a3a343dcd655541,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Emerilized_Barbecued_Shrimp_generated_64d104ce8a3a343dcd655541.jpeg,64d104ce8a3a343dcd655541,Emerilized Barbecued Shrimp,"['2 lb Mediumlarge shrimp in their shells; about 42', '2 tb Creole Seasoning', '16 Turns freshly ground black pepper; in all', '2 tb Olive oil; in all', '1/4 c Chopped onions', '2 tb Minced garlic', '3 Bay leaves', '3 Lemons; peeled and sectioned', '2 c Water', '1/2 c Worcestershire sauce 1/4 dry white wine', '1/4 Salt', '2 c Heavy cream', '2 tb Butter', '12 Petite rosemary biscuits']",1,"['Peel the shrimp, leaving only their tails attached', 'Reserved the shells, sprinkle the shrimp with 1 tablespoon Creole Seasoning and 8 turns of the pepper', 'Use you hands to coat the shrimp with the seasonings', 'Refrigerate the shrimp while you make the sauce base and biscuits', 'Heat 1 tablespoon of the oil in a large pot over high heat', 'When the oil is hot, add the onions and garlic and saute for 1 minute', 'Add the reserved shrimp shells, the remaining Creole Seasoning, the bay leaves, lemons, water, Worcestershire, wine, salt, and the remaining 8 turns black pepper', 'Stir well and bring to a boil', 'Reduce the heat and simmer for 30 minutes', 'Remove from the heat, allow to cool for about 15 minutes, and strain into a small saucepan', 'There should be about 1 1/2 cups', 'Place over high heat, bring to a boil, and cook until thick, syrupy, and dark brown, for about 15 minutes', 'Makes about 4 to 5 tablespoons of barbecue sauce base', 'Heat the remaining 1 tablespoon of oil in a large skillet over high heat', 'When the oil is hot, add the seasoned shrimp and saute them, occasionally shaking the skillet, for 2 minutes', 'Add the cream and all of the barbecue base', 'Stir and simmer for 3 minutes', 'Remove the shrimp to a warm platter with tongs and whisk the butter into the sauce', 'Remove from the heat', 'Makes about 2 cups', 'Mound the shrimp in the center of a platter', 'Spoon the sauce over the shrimp and around the plate', 'Arrange the biscuits around the shrimp', 'Garnish with chopped chives', 'Yield: 4 servings']",False,True,True,False,True,Ovulatory,False,False,True,True,False
64d104c48a3a343dcd6553a7,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Emilie_s_Green_Beans_and_Christening_Carrots_generated_64d104c48a3a343dcd6553a7.jpeg,64d104c48a3a343dcd6553a7,Emilie's Green Beans and Christening Carrots,"['1 pk French style Green beans; Frozen', '1 pk Baby frozen carrots', '1 pk Chinese lemon chicken mix', '1/2 c Water', '1 tb Margarine', '2 tb Fresh parsley minced', 'Canned red pepper strips to Garnish']",8,"['Parboil beans in boiling water about 3 minutes and drain', '( I used Safeway select which were very sweet and tender and did not require much cooking', 'Cook carrots in boiling water until tender about 5 minutes', 'Drain', 'Mix Chinese lemon chicken sauce as directed on package', 'Pour into zip lock bag and add beans', 'Seal and mix to coat beans and chill overnight', 'Melt margarine and add chopped parsley', 'Pour into zip lock bag and add carrots', 'Mix to coat carrots and chill overnight', 'Place beans in center of platter', 'Arrange carrots around the beans and garnish with red pepper strips', 'Emilie rwsm05a']",True,True,False,False,True,Follicular,False,False,False,False,True
64d104d78a3a343dcd6556a1,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/Empanadas of Pork Prunes and Apples_generated_64d104d78a3a343dcd6556a1.jpeg,64d104d78a3a343dcd6556a1,"Empanadas of Pork, Prunes and Apples","['6 tb Extra virgin olive oil', '2 lb Boneless pork shoulder; in 1/4"" cubes', '1 lg Spanish onion; In 1/4"" Dice', '6 Cloves garlic; thinly sliced', '2 Red Roma apples; peeled and cored and cut into 1/4"" half moons', '8 Pitted prunes; cut into quarters', '1/4 c Blanched almonds', '1 ts Cinnamon', '1 tb Fresh thyme leaves; chopped', '2 c Dry red wine from Penedes', '1 Empanada dough; (see basic recipe)']",4,"['Egg wash: 1 egg beaten with 1 tablespoon water To make filling: In a large 14inch saute pan, heat oil until smoking', 'Add pork pieces, onion and garlic and cook until pork is browned and onion has softened', 'Add apples, prunes, almonds, cinnamon and thyme leaves and continue to cook, about 20 minutes', 'Add red wine, bring to boil, lower heat and simmer 40 minutes', 'Check for seasoning and allow to cool', 'Preheat oven to 375 degrees F', 'Roll out empanada dough to 1/4inch thick and cut into 8inch circles', 'Place 4 tablespoons pork filling in each circle and then fold to form half moons', 'Crimp the closed edges with a fork', 'Brush with egg wash, puncture top with several holes and bake 25 to 30 minutes, until golden brown', 'Serve immediately']",True,False,False,False,False,Luteal,False,False,True,False,True
64d104d08a3a343dcd6555ab,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/End_Of_The_Garden_Pickles_generated_64d104d08a3a343dcd6555ab.jpeg,64d104d08a3a343dcd6555ab,End-Of-The-Garden Pickles,"['6 c Red And Green Bell Peppers', 'Chopped', '3 c Onions -- diced', '3 c Cucumbers -- diced', '1/2 c Salt', '2 qt Water', '3 c Carrots -- diced', '3 c Lima Beans', '3 c String Beans', '3 c Cauliflower Flowerets', '7 c Vinegar', '7 c Sugar', '3 tb Mustard Seed', '1 tb Celery Seed']",1,"['Combine the first 6 ingredients and let stand overnight in refrigerator', 'The following day, partially cook carrots, beans and cauliflower until they can be pierced with a fork', 'Do not overcook', 'Drain liquid from both cooked and uncooked vegetables', 'Combine all vegetables in a large kettle and add remaining ingredients', 'Cook vegetables about 20 minutes, bringing to a full, rolling boil', 'Pack pickles in sterilized jars and seal']",True,True,False,True,True,Follicular,False,False,False,False,True
64d104d08a3a343dcd6555ac,https://nourishus.s3.us-east-2.amazonaws.com/recipeimages/End_Of_The_Garden_Pickles_generated_64d104d08a3a343dcd6555ac.jpeg,64d104d08a3a343dcd6555ac,End-Of-The-Garden Pickles,"['6 c Red And Green Bell Peppers', 'Chopped', '3 c Onions -- diced', '3 c Cucumbers -- diced', '1/2 c Salt', '2 qt Water', '3 c Carrots -- diced', '3 c Lima Beans', '3 c String Beans', '3 c Cauliflower Flowerets', '7 c Vinegar', '7 c Sugar', '3 tb Mustard Seed', '1 tb Celery Seed']",1,"['Combine the first 6 ingredients and let stand overnight in refrigerator', 'The following day, partially cook carrots, beans and cauliflower until they can be pierced with a fork', 'Do not overcook', 'Drain liquid from both cooked and uncooked vegetables', 'Combine all vegetables in a large kettle and add remaining ingredients', 'Cook vegetables about 20 minutes, bringing to a full, rolling boil', 'Pack pickles in sterilized jars and seal']",True,True,False,True,True,Follicular,False,False,False,False,True
